YearOfBirth,Name,Sex,Number
1881,Opal,F,14
1881,Una,F,14
1881,Vida,F,14
1881,Alva,F,13
1881,Annabelle,F,13
1881,Antonia,F,13
1881,Betsy,F,13
1881,Florida,F,13
1881,Henry,F,13
1881,Idella,F,13
1881,Kathleen,F,13
1881,Lenna,F,13
1881,Ludie,F,13
1881,Mahala,F,13
1881,Malvina,F,13
1881,Marcia,F,13
1881,Mariah,F,13
1881,Myrta,F,13
1881,Norah,F,13
1881,Paralee,F,13
1881,Serena,F,13
1881,Sina,F,13
1881,Tressie,F,13
1881,Vernie,F,13
1881,Camille,F,12
1881,Connie,F,12
1881,Dell,F,12
1881,Faye,F,12
1881,Magnolia,F,12
1881,Minta,F,12
1881,Natalie,F,12
1881,Patsy,F,12
1881,Permelia,F,12
1881,Rosella,F,12
1881,Samantha,F,12
1881,Tessie,F,12
1881,Aimee,F,11
1881,Alda,F,11
1881,Aline,F,11
1881,Altha,F,11
1881,Amalia,F,11
1881,America,F,11
1881,Anastasia,F,11
1881,Annetta,F,11
1881,Audrey,F,11
1881,Camilla,F,11
1881,Celina,F,11
1881,Christena,F,11
1881,Cordie,F,11
1881,Easter,F,11
1881,Eddie,F,11
1881,Ethelyn,F,11
1881,Geraldine,F,11
1881,Jeanne,F,11
1881,Kattie,F,11
1881,Leatha,F,11
1881,Leslie,F,11
1881,Lonie,F,11
1881,Lovina,F,11
1881,Mathilde,F,11
1881,Melinda,F,11
1881,Mettie,F,11
1881,Muriel,F,11
1881,Ocie,F,11
1881,Ottilie,F,11
1881,Philomena,F,11
1881,Ray,F,11
1881,Sena,F,11
1881,Thomas,F,11
1881,Walter,F,11
1881,Winona,F,11
1881,Zadie,F,11
1881,Agatha,F,10
1881,Almira,F,10
1881,Arrie,F,10
1881,Aura,F,10
1881,Carol,F,10
1881,Carolina,F,10
1881,Daisie,F,10
1881,Delilah,F,10
1881,Dixie,F,10
1881,Dolores,F,10
1881,Doris,F,10
1881,Elta,F,10
1881,Emelia,F,10
1881,Eve,F,10
1881,Eveline,F,10
1881,Fern,F,10
1881,Glenna,F,10
1881,Grayce,F,10
1881,Huldah,F,10
1881,Ione,F,10
1881,Joe,F,10
1881,Joseph,F,10
1881,Judith,F,10
1881,Lelah,F,10
1881,Lenore,F,10
1881,Leone,F,10
1881,Lucie,F,10
1881,Mammie,F,10
1881,Marcella,F,10
1881,Maye,F,10
1881,Metta,F,10
1881,Minna,F,10
1881,Mintie,F,10
1881,Monica,F,10
1881,Nanie,F,10
1881,Petra,F,10
1881,Rella,F,10
1881,Rosalia,F,10
1881,Vada,F,10
1881,Vallie,F,10
1881,Willa,F,10
1881,Wilma,F,10
1881,Zola,F,10
1881,Amie,F,9
1881,Ana,F,9
1881,Angela,F,9
1881,Becky,F,9
1881,Bennie,F,9
1881,Claude,F,9
1881,Corrie,F,9
1881,Corrine,F,9
1881,Delphine,F,9
1881,Doshia,F,9
1881,Elvie,F,9
1881,Elvina,F,9
1881,Era,F,9
1881,Evelina,F,9
1881,Frank,F,9
1881,Fred,F,9
1881,Frona,F,9
1881,Genie,F,9
1881,Glennie,F,9
1881,Honora,F,9
1881,Janette,F,9
1881,Jannie,F,9
1881,Juliet,F,9
1881,Juliette,F,9
1881,Kizzie,F,9
1881,Lovie,F,9
1881,Mallie,F,9
1881,Mannie,F,9
1881,Margaretta,F,9
1881,Mercy,F,9
1881,Miranda,F,9
1881,Nana,F,9
1881,Oda,F,9
1881,Osa,F,9
1881,Paula,F,9
1881,Prudence,F,9
1881,Robert,F,9
1881,Selina,F,9
1881,Sibyl,F,9
1881,Zilpah,F,9
1881,Zona,F,9
1881,Abigail,F,8
1881,Almedia,F,8
1881,Althea,F,8
1881,Angelina,F,8
1881,Anner,F,8
1881,Ara,F,8
1881,Berdie,F,8
1881,Beryl,F,8
1881,Besse,F,8
1881,Byrdie,F,8
1881,Calla,F,8
1881,Carlotta,F,8
1881,Claribel,F,8
1881,Clarice,F,8
1881,Clemmie,F,8
1881,Clifford,F,8
1881,Coral,F,8
1881,Dillie,F,8
1881,Edwina,F,8
1881,Elinor,F,8
1881,Elizebeth,F,8
1881,Emmer,F,8
1881,Esta,F,8
1881,Exie,F,8
1881,Felicia,F,8
1881,Ira,F,8
1881,Iris,F,8
1881,Jettie,F,8
1881,Juana,F,8
1881,Justine,F,8
1881,Leanna,F,8
1881,Leonie,F,8
1881,Louvenia,F,8
1881,Malissie,F,8
1881,Manie,F,8
1881,Margery,F,8
1881,Maymie,F,8
1881,Meda,F,8
1881,Myrtice,F,8
1881,Narcissus,F,8
1881,Nonie,F,8
1881,Onie,F,8
1881,Pansy,F,8
1881,Paulina,F,8
1881,Rachael,F,8
1881,Rosamond,F,8
1881,Rosanna,F,8
1881,Theo,F,8
1881,Theresia,F,8
1881,Tommie,F,8
1881,Valeria,F,8
1881,Vessie,F,8
1881,Victorine,F,8
1881,Wilhelmine,F,8
1881,Winnifred,F,8
1881,Zada,F,8
1881,Abby,F,7
1881,Adela,F,7
1881,Alfreda,F,7
1881,Alicia,F,7
1881,Alla,F,7
1881,Arabella,F,7
1881,Ardella,F,7
1881,Arminda,F,7
1881,Arminta,F,7
1881,Audie,F,7
1881,Cammie,F,7
1881,Carmen,F,7
1881,Claudie,F,7
1881,Cordia,F,7
1881,Delila,F,7
1881,Dessa,F,7
1881,Diana,F,7
1881,Dicie,F,7
1881,Dottie,F,7
1881,Dove,F,7
1881,Drucilla,F,7
1881,Edyth,F,7
1881,Effa,F,7
1881,Eleanora,F,7
1881,Emilia,F,7
1881,Etha,F,7
1881,Ethyl,F,7
1881,Etna,F,7
1881,Eulalia,F,7
1881,Flo,F,7
1881,Fredericka,F,7
1881,Gloria,F,7
1881,Gusta,F,7
1881,Hessie,F,7
1881,Hope,F,7
1881,Icie,F,7
1881,Jessica,F,7
1881,Lea,F,7
1881,Letta,F,7
1881,Liddie,F,7
1881,Lillia,F,7
1881,Lota,F,7
1881,Lulie,F,7
1881,Madie,F,7
1881,Manuela,F,7
1881,Margarita,F,7
1881,Nathalie,F,7
1881,Nevada,F,7
1881,Nita,F,7
1881,Ota,F,7
1881,Parthenia,F,7
1881,Queenie,F,7
1881,Rae,F,7
1881,Ramona,F,7
1881,Rosina,F,7
1881,Selena,F,7
1881,Tempie,F,7
1881,Texie,F,7
1881,Will,F,7
1881,Zetta,F,7
1881,Zillah,F,7
1881,Aida,F,6
1881,Albertine,F,6
1881,Allene,F,6
1881,Annabel,F,6
1881,Arizona,F,6
1881,Arra,F,6
1881,Aurora,F,6
1881,Belva,F,6
1881,Biddie,F,6
1881,Bird,F,6
1881,Bula,F,6
1881,Carry,F,6
1881,Clementine,F,6
1881,Corine,F,6
1881,Courtney,F,6
1881,Crete,F,6
1881,Daisey,F,6
1881,Dee,F,6
1881,Dicy,F,6
1881,Donie,F,6
1881,Dorcas,F,6
1881,Dossie,F,6
1881,Elda,F,6
1881,Eldora,F,6
1881,Elenora,F,6
1881,Ellar,F,6
1881,Emelie,F,6
1881,Emeline,F,6
1881,Emmaline,F,6
1881,Ester,F,6
1881,Euphemia,F,6
1881,Evaline,F,6
1881,Evangeline,F,6
1881,Flavia,F,6
1881,Fleta,F,6
1881,Florance,F,6
1881,Fronia,F,6
1881,Gillie,F,6
1881,Guadalupe,F,6
1881,Hassie,F,6
1881,Icy,F,6
1881,Ivah,F,6
1881,Jewel,F,6
1881,Jinnie,F,6
1881,Joan,F,6
1881,Jonnie,F,6
1881,Karen,F,6
1881,Katharina,F,6
1881,Kathryne,F,6
1881,Lella,F,6
1881,Leo,F,6
1881,Luvenia,F,6
1881,Mai,F,6
1881,Margarett,F,6
1881,Mell,F,6
1881,Merle,F,6
1881,Mirtie,F,6
1881,Mora,F,6
1881,Nelia,F,6
1881,Nena,F,6
1881,Ninnie,F,6
1881,Odie,F,6
1881,Osie,F,6
1881,Patience,F,6
1881,Pink,F,6
1881,Rettie,F,6
1881,Rosia,F,6
1881,Rowena,F,6
1881,Rozella,F,6
1881,Ruthie,F,6
1881,Salome,F,6
1881,Sammie,F,6
1881,Sofia,F,6
1881,Sula,F,6
1881,Suzanne,F,6
1881,Sybil,F,6
1881,Sylvania,F,6
1881,Theodosia,F,6
1881,Therese,F,6
1881,Tilla,F,6
1881,Tressa,F,6
1881,Ursula,F,6
1881,Veda,F,6
1881,Vena,F,6
1881,Verdie,F,6
1881,Wanda,F,6
1881,Zaida,F,6
1881,Zena,F,6
1881,Zenobia,F,6
1881,Zilpha,F,6
1881,Aggie,F,5
1881,Alba,F,5
1881,Aletha,F,5
1881,Alvena,F,5
1881,Alverta,F,5
1881,Amber,F,5
1881,Andrea,F,5
1881,Andrew,F,5
1881,Annis,F,5
1881,Ason,F,5
1881,Avis,F,5
1881,Bama,F,5
1881,Bernadette,F,5
1881,Bina,F,5
1881,Birtie,F,5
1881,Byrd,F,5
1881,Celesta,F,5
1881,Charlie,F,5
1881,Cherry,F,5
1881,Chloie,F,5
1881,Christie,F,5
1881,Claudine,F,5
1881,Corda,F,5
1881,Corean,F,5
1881,Corinna,F,5
1881,Donia,F,5
1881,Doshie,F,5
1881,Earl,F,5
1881,Eleanore,F,5
1881,Elena,F,5
1881,Elodie,F,5
1881,Ena,F,5
1881,Epsie,F,5
1881,Erna,F,5
1881,Eugene,F,5
1881,Eulah,F,5
1881,Evalena,F,5
1881,Exa,F,5
1881,Faith,F,5
1881,Gail,F,5
1881,Georgine,F,5
1881,Glenn,F,5
1881,Gretta,F,5
1881,Gwendolyn,F,5
1881,Hedwig,F,5
1881,Henriette,F,5
1881,Indiana,F,5
1881,Izora,F,5
1881,Jeffie,F,5
1881,Jemima,F,5
1881,Jesse,F,5
1881,Jo,F,5
1881,Johnie,F,5
1881,Josefa,F,5
1881,Josiephine,F,5
1881,Judy,F,5
1881,Juliana,F,5
1881,Junie,F,5
1881,Katharyn,F,5
1881,Lannie,F,5
1881,Lavada,F,5
1881,Lavenia,F,5
1881,Leda,F,5
1881,Leonore,F,5
1881,Levina,F,5
1881,Libby,F,5
1881,Lilie,F,5
1881,Lissie,F,5
1881,Littie,F,5
1881,Lollie,F,5
1881,Loma,F,5
1881,Lonnie,F,5
1881,Louanna,F,5
1881,Lugenia,F,5
1881,Mabell,F,5
1881,Madeleine,F,5
1881,Mahalia,F,5
1881,Margarette,F,5
1881,Marinda,F,5
1881,Mila,F,5
1881,Minda,F,5
1881,Nealie,F,5
1881,Neta,F,5
1881,Netta,F,5
1881,Orlena,F,5
1881,Ottie,F,5
1881,Ottilia,F,5
1881,Ova,F,5
1881,Ozella,F,5
1881,Phyllis,F,5
1881,Pollie,F,5
1881,Ressie,F,5
1881,Rosena,F,5
1881,Rosey,F,5
1881,Sabina,F,5
1881,Senora,F,5
1881,Siddie,F,5
1881,Susana,F,5
1881,Susanne,F,5
1881,Texanna,F,5
1881,Texas,F,5
1881,Thea,F,5
1881,Theodora,F,5
1881,Tiney,F,5
1881,Tinie,F,5
1881,Tiny,F,5
1881,Vernon,F,5
1881,Verona,F,5
1881,Viney,F,5
1881,John,M,8769
1881,William,M,8524
1881,James,M,5441
1881,George,M,4664
1881,Charles,M,4636
1881,Frank,M,2834
1881,Joseph,M,2456
1881,Henry,M,2339
1881,Thomas,M,2282
1881,Edward,M,2177
1881,Robert,M,2140
1881,Harry,M,2002
1881,Walter,M,1670
1881,Arthur,M,1575
1881,Fred,M,1418
1881,Albert,M,1319
1881,Samuel,M,919
1881,David,M,750
1881,Louis,M,746
1881,Charlie,M,668
1881,Clarence,M,668
1881,Richard,M,641
1881,Joe,M,639
1881,Andrew,M,588
1881,Ernest,M,571
1881,Will,M,550
1881,Jesse,M,536
1881,Oscar,M,530
1881,Daniel,M,527
1881,Willie,M,498
1881,Benjamin,M,481
1881,Sam,M,481
1881,Alfred,M,466
1881,Roy,M,440
1881,Lewis,M,439
1881,Frederick,M,433
1881,Peter,M,428
1881,Elmer,M,388
1881,Jacob,M,381
1881,Herbert,M,369
1881,Carl,M,359
1881,Howard,M,359
1881,Tom,M,349
1881,Lee,M,342
1881,Ralph,M,329
1881,Martin,M,327
1881,Jim,M,323
1881,Earl,M,314
1881,Eugene,M,314
1881,Bert,M,312
1881,Edgar,M,312
1881,Herman,M,304
1881,Claude,M,302
1881,Michael,M,298
1881,Paul,M,291
1881,Ben,M,289
1881,Ira,M,286
1881,Harvey,M,282
1881,Chester,M,274
1881,Edwin,M,274
1881,Ed,M,272
1881,Charley,M,266
1881,Francis,M,259
1881,Isaac,M,258
1881,Luther,M,249
1881,Lawrence,M,244
1881,Oliver,M,238
1881,Clyde,M,232
1881,Otto,M,221
1881,Hugh,M,219
1881,Alexander,M,209
1881,Leonard,M,206
1881,Jack,M,197
1881,Raymond,M,195
1881,Patrick,M,188
1881,Guy,M,186
1881,Homer,M,181
1881,Floyd,M,178
1881,Theodore,M,178
1881,Allen,M,172
1881,August,M,172
1881,Marion,M,162
1881,Philip,M,156
1881,Warren,M,156
1881,Horace,M,152
1881,Dan,M,148
1881,Ray,M,148
1881,Garfield,M,147
1881,Stephen,M,147
1881,Emil,M,145
1881,Jessie,M,143
1881,Milton,M,143
1881,Willis,M,142
1881,Calvin,M,138
1881,Dave,M,135
1881,Bernard,M,130
1881,Julius,M,129
1881,Leroy,M,129
1881,Sidney,M,129
1881,Anthony,M,128
1881,Archie,M,125
1881,Perry,M,123
1881,Leo,M,122
1881,Leon,M,121
1881,Rufus,M,121
1881,Harold,M,120
1881,Franklin,M,117
1881,Adam,M,116
1881,Alex,M,114
1881,Alonzo,M,111
1881,Everett,M,111
1881,Clifford,M,110
1881,Victor,M,110
1881,Eddie,M,109
1881,Alvin,M,105
1881,Levi,M,104
1881,Amos,M,102
1881,Roscoe,M,102
1881,Wesley,M,102
1881,Dennis,M,99
1881,Eli,M,97
1881,Jerry,M,97
1881,Jay,M,96
1881,Hiram,M,95
1881,Norman,M,95
1881,Percy,M,95
1881,Aaron,M,94
1881,Gus,M,94
1881,Mark,M,94
1881,Willard,M,94
1881,Moses,M,93
1881,Earnest,M,92
1881,Gilbert,M,92
1881,Jake,M,92
1881,Leslie,M,92
1881,Nathan,M,91
1881,Adolph,M,90
1881,Nelson,M,90
1881,Otis,M,89
1881,Irvin,M,88
1881,Wallace,M,88
1881,Clinton,M,87
1881,Lester,M,87
1881,Lloyd,M,87
1881,Morris,M,87
1881,Abraham,M,86
1881,Jess,M,85
1881,Elbert,M,84
1881,Phillip,M,84
1881,Jasper,M,83
1881,Ross,M,82
1881,Noah,M,81
1881,Wilbur,M,81
1881,Claud,M,80
1881,Cornelius,M,80
1881,Mack,M,80
1881,Matthew,M,80
1881,Lonnie,M,77
1881,Jose,M,76
1881,Melvin,M,76
1881,Stanley,M,76
1881,Sylvester,M,76
1881,Wiley,M,76
1881,Simon,M,75
1881,Reuben,M,73
1881,Silas,M,73
1881,Wilson,M,73
1881,Curtis,M,72
1881,Felix,M,72
1881,Maurice,M,72
1881,Alva,M,70
1881,Elijah,M,69
1881,Christopher,M,68
1881,Owen,M,67
1881,Austin,M,66
1881,Clark,M,66
1881,Max,M,66
1881,Asa,M,65
1881,Emmett,M,65
1881,Fredrick,M,65
1881,Russell,M,65
1881,Virgil,M,65
1881,Winfield,M,65
1881,Mose,M,63
1881,Timothy,M,63
1881,Rudolph,M,62
1881,Edmund,M,61
1881,Harley,M,61
1881,Harrison,M,61
1881,Jeff,M,61
1881,Orville,M,61
1881,Irving,M,60
1881,Andy,M,58
1881,Ellis,M,58
1881,Lemuel,M,58
1881,Monroe,M,58
1881,Anton,M,57
1881,Joel,M,57
1881,Manuel,M,57
1881,Marvin,M,57
1881,Pete,M,57
1881,Vernon,M,57
1881,Marshall,M,56
1881,Nicholas,M,56
1881,Ike,M,55
1881,Mathew,M,55
1881,Ora,M,55
1881,Christian,M,53
1881,Emery,M,53
1881,Newton,M,53
1881,Chris,M,52
1881,Clayton,M,52
1881,Pearl,M,52
1881,Wade,M,52
1881,Augustus,M,51
1881,Columbus,M,51
1881,Scott,M,51
1881,Bob,M,50
1881,Solomon,M,49
1881,Emanuel,M,48
1881,Nathaniel,M,48
1881,Riley,M,47
1881,Sherman,M,47
1881,Glenn,M,45
1881,Johnnie,M,45
1881,Juan,M,45
1881,Marcus,M,45
1881,Ollie,M,45
1881,Enoch,M,44
1881,Ezra,M,44
1881,Mike,M,44
1881,Steve,M,44
1881,Ambrose,M,43
1881,Arch,M,43
1881,Dock,M,43
1881,Hubert,M,43
1881,Bill,M,42
1881,Burton,M,42
1881,Edmond,M,42
1881,Emory,M,42
1881,Luke,M,42
1881,Ole,M,42
1881,Elias,M,41
1881,Anderson,M,40
1881,Barney,M,40
1881,Byron,M,40
1881,Cyrus,M,40
1881,Edd,M,40
1881,Joshua,M,40
1881,Major,M,40
1881,Miles,M,40
1881,Chas,M,39
1881,Clifton,M,39
1881,Gustave,M,39
1881,Nick,M,39
1881,Taylor,M,39
1881,Bud,M,38
1881,Jerome,M,38
1881,Lucius,M,38
1881,Burt,M,37
1881,Ward,M,37
1881,Abe,M,36
1881,Hugo,M,36
1881,Julian,M,36
1881,Millard,M,36
1881,Preston,M,36
1881,Tony,M,36
1881,Cecil,M,35
1881,Seth,M,35
1881,Bruce,M,34
1881,Fletcher,M,34
1881,Jeremiah,M,34
1881,Grant,M,33
1881,Green,M,33
1881,Neal,M,33
1881,Bennie,M,32
1881,Conrad,M,32
1881,Dee,M,32
1881,Ervin,M,32
1881,Gordon,M,32
1881,Grover,M,32
1881,Isaiah,M,32
1881,Lorenzo,M,32
1881,Porter,M,32
1881,Van,M,32
1881,Glen,M,31
1881,Jefferson,M,31
1881,Louie,M,31
1881,Abner,M,30
1881,Abram,M,30
1881,Dudley,M,30
1881,Lucian,M,30
1881,Roland,M,30
1881,Vincent,M,30
1881,Wayne,M,30
1881,Arnold,M,29
1881,Elisha,M,29
1881,Elwood,M,29
1881,Karl,M,29
1881,Kenneth,M,29
1881,Mary,M,29
1881,Matt,M,29
1881,Myron,M,29
1881,Pink,M,29
1881,Roger,M,29
1881,Wilbert,M,29
1881,Forrest,M,28
1881,Irwin,M,28
1881,Jackson,M,28
1881,Laurence,M,28
1881,Madison,M,28
1881,Sanford,M,28
1881,Archibald,M,27
1881,Delbert,M,27
1881,Donald,M,27
1881,Lon,M,27
1881,Stewart,M,27
1881,Antonio,M,26
1881,Chauncey,M,26
1881,Don,M,26
1881,Noble,M,26
1881,Otho,M,26
1881,Spencer,M,26
1881,Avery,M,25
1881,Dallas,M,25
1881,Freeman,M,25
1881,Jonas,M,25
1881,Lige,M,25
1881,Napoleon,M,25
1881,Walker,M,25
1881,Zack,M,25
1881,Boyd,M,24
1881,Clay,M,24
1881,Dewitt,M,24
1881,Emmet,M,24
1881,Evan,M,24
1881,General,M,24
1881,Isiah,M,24
1881,Josiah,M,24
1881,Omer,M,24
1881,Perley,M,24
1881,Ferdinand,M,23
1881,Hans,M,23
1881,Israel,M,23
1881,Judson,M,23
1881,Morgan,M,23
1881,Waldo,M,23
1881,Berry,M,22
1881,Carroll,M,22
1881,Clement,M,22
1881,Elliott,M,22
1881,Ezekiel,M,22
1881,Foster,M,22
1881,Gust,M,22
1881,Jason,M,22
1881,Josh,M,22
1881,Junius,M,22
1881,Loren,M,22
1881,Wilfred,M,22
1881,Adolphus,M,21
1881,Allie,M,21
1881,Benjiman,M,21
1881,Christ,M,21
1881,Dwight,M,21
1881,Earle,M,21
1881,Francisco,M,21
1881,Giles,M,21
1881,Granville,M,21
1881,Jonathan,M,21
1881,Lafayette,M,21
1881,Leander,M,21
1881,Lyman,M,21
1881,Lynn,M,21
1881,Ruben,M,21
1881,Dick,M,20
1881,Elvin,M,20
1881,Emerson,M,20
1881,Emile,M,20
1881,Isom,M,20
1881,Jimmie,M,20
1881,King,M,20
1881,Mitchell,M,20
1881,Orrin,M,20
1881,Pat,M,20
1881,Royal,M,20
1881,Sim,M,20
1881,Truman,M,20
1881,Washington,M,20
1881,Al,M,19
1881,Carlos,M,19
1881,Lem,M,19
1881,Milo,M,19
1881,Oren,M,19
1881,Orlando,M,19
1881,Allan,M,18
1881,Arther,M,18
1881,Caleb,M,18
1881,Cicero,M,18
1881,Clem,M,18
1881,Clint,M,18
1881,Forest,M,18
1881,Gustav,M,18
1881,Harmon,M,18
1881,Ivan,M,18
1881,Jordan,M,18
1881,Ned,M,18
1881,Nels,M,18
1881,Phil,M,18
1881,Randolph,M,18
1881,Smith,M,18
1881,Tomas,M,18
1881,Turner,M,18
1881,Ulysses,M,18
1881,Vern,M,18
1881,Wilford,M,18
1881,Addison,M,17
1881,Alford,M,17
1881,Art,M,17
1881,Benjamine,M,17
1881,Dean,M,17
1881,Enos,M,17
1881,Erwin,M,17
1881,Gabriel,M,17
1881,Issac,M,17
1881,Lucious,M,17
1881,Malcolm,M,17
1881,Merton,M,17
1881,Micheal,M,17
1881,Prince,M,17
1881,Simeon,M,17
1881,Anna,M,16
1881,Carlton,M,16
1881,Coleman,M,16
1881,Douglas,M,16
1881,Finis,M,16
1881,Hardy,M,16
1881,Hosea,M,16
1881,Jules,M,16
1881,Rolla,M,16
1881,Tobe,M,16
1881,Wash,M,16
1881,Almon,M,15
1881,Aubrey,M,15
1881,Bertram,M,15
1881,Casper,M,15
1881,Ellsworth,M,15
1881,Ephraim,M,15
1881,Fay,M,15
1881,Hamilton,M,15
1881,Harris,M,15
1881,Henery,M,15
1881,Lou,M,15
1881,Mat,M,15
1881,Rollin,M,15
1881,Sol,M,15
1881,Steven,M,15
1881,Verne,M,15
1881,West,M,15
1881,Wm,M,15
1881,Adelbert,M,14
1881,Alma,M,14
1881,Aron,M,14
1881,Axel,M,14
1881,Bennett,M,14
1881,Brown,M,14
1881,Buck,M,14
1881,Colonel,M,14
1881,Elton,M,14
1881,Elza,M,14
1881,Gerald,M,14
1881,Ivy,M,14
1881,Johnie,M,14
1881,Judge,M,14
1881,Lenard,M,14
1881,Minor,M,14
1881,Morton,M,14
1881,Murray,M,14
1881,Nat,M,14
1881,Newell,M,14
1881,Norris,M,14
1881,Pedro,M,14
1881,Rollie,M,14
1881,Sandy,M,14
1881,Wilber,M,14
1881,Wilburn,M,14
1881,Wyatt,M,14
1881,Davis,M,13
1881,Dell,M,13
1881,Doc,M,13
1881,Fate,M,13
1881,Frederic,M,13
1881,Harlan,M,13
1881,Harve,M,13
1881,Henderson,M,13
1881,Johnny,M,13
1881,Logan,M,13
1881,Mason,M,13
1881,Merle,M,13
1881,Merritt,M,13
1881,Noel,M,13
1881,Valentine,M,13
1881,Wellington,M,13
1881,Abel,M,12
1881,Adrian,M,12
1881,Alphonse,M,12
1881,Carter,M,12
1881,Cary,M,12
1881,Cleveland,M,12
1881,Crawford,M,12
1881,Curt,M,12
1881,Duncan,M,12
1881,Early,M,12
1881,Ernst,M,12
1881,Frances,M,12
1881,Gene,M,12
1881,Hal,M,12
1881,Hamp,M,12
1881,Hezekiah,M,12
1881,Lawson,M,12
1881,Luis,M,12
1881,Mathias,M,12
1881,Olin,M,12
1881,Parker,M,12
1881,Pleasant,M,12
1881,Reginald,M,12
1881,Rich,M,12
1881,Seymour,M,12
1881,Solon,M,12
1881,Stuart,M,12
1881,Thaddeus,M,12
1881,Tim,M,12
1881,Winfred,M,12
1881,Alton,M,11
1881,Asbury,M,11
1881,Bart,M,11
1881,Benton,M,11
1881,Beverly,M,11
1881,Birt,M,11
1881,Burl,M,11
1881,Chin,M,11
1881,Elihu,M,11
1881,Erastus,M,11
1881,Ford,M,11
1881,Hampton,M,11
1881,Houston,M,11
1881,Johnson,M,11
1881,Len,M,11
1881,Lonzo,M,11
1881,Loyd,M,11
1881,Lucas,M,11
1881,Lucien,M,11
1881,Miller,M,11
1881,Mortimer,M,11
1881,Omar,M,11
1881,Orval,M,11
1881,Pierre,M,11
1881,Raleigh,M,11
1881,Ransom,M,11
1881,Rush,M,11
1881,Shelby,M,11
1881,Tommie,M,11
1881,Wilmer,M,11
1881,Alonza,M,10
1881,Artie,M,10
1881,Bee,M,10
1881,Benjaman,M,10
1881,Bradley,M,10
1881,Cal,M,10
1881,Cloyd,M,10
1881,Danial,M,10
1881,Dexter,M,10
1881,Emmitt,M,10
1881,Finley,M,10
1881,Guss,M,10
1881,June,M,10
1881,Lacy,M,10
1881,Larkin,M,10
1881,Meyer,M,10
1881,Mont,M,10
1881,Newt,M,10
1881,Paris,M,10
1881,Pleas,M,10
1881,Rupert,M,10
1881,Russel,M,10
1881,Santiago,M,10
1881,Sid,M,10
1881,Soloman,M,10
1881,Thornton,M,10
1881,Walton,M,10
1881,Warner,M,10
1881,Watson,M,10
1881,Willam,M,10
1881,Wylie,M,10
1881,Zeb,M,10
1881,Allison,M,9
1881,Alpha,M,9
1881,Angus,M,9
1881,Anson,M,9
1881,Asberry,M,9
1881,Basil,M,9
1881,Bertie,M,9
1881,Berton,M,9
1881,Bryant,M,9
1881,Buford,M,9
1881,Byrd,M,9
1881,Cassius,M,9
1881,Clair,M,9
1881,Cornelious,M,9
1881,Dana,M,9
1881,Deforest,M,9
1881,Denis,M,9
1881,Dillard,M,9
1881,Dolph,M,9
1881,Dorsey,M,9
1881,Edith,M,9
1881,Eldridge,M,9
1881,Elmo,M,9
1881,Emma,M,9
1881,Eric,M,9
1881,Freddie,M,9
1881,Geo,M,9
1881,Godfrey,M,9
1881,Harper,M,9
1881,Haywood,M,9
1881,Jean,M,9
1881,Jule,M,9
1881,Lambert,M,9
1881,Leland,M,9
1881,Lew,M,9
1881,Margaret,M,9
1881,Marshal,M,9
1881,Miguel,M,9
1881,Milford,M,9
1881,Ocie,M,9
1881,Olen,M,9
1881,Orange,M,9
1881,Orin,M,9
1881,Ottis,M,9
1881,Park,M,9
1881,Pinkney,M,9
1881,Ples,M,9
1881,Press,M,9
1881,Rafael,M,9
1881,Ramon,M,9
1881,Randall,M,9
1881,Reece,M,9
1881,Roe,M,9
1881,Rube,M,9
1881,Thad,M,9
1881,Vivian,M,9
1881,Willian,M,9
1881,Young,M,9
1881,Aloysius,M,8
1881,Ambers,M,8
1881,Archer,M,8
1881,Bailey,M,8
1881,Bartholomew,M,8
1881,Bessie,M,8
1881,Billie,M,8
1881,Bishop,M,8
1881,Carey,M,8
1881,Collins,M,8
1881,Connie,M,8
1881,Drew,M,8
1881,Elbridge,M,8
1881,Eldon,M,8
1881,Elvis,M,8
1881,Ely,M,8
1881,Fritz,M,8
1881,Gaston,M,8
1881,Guadalupe,M,8
1881,Hartwell,M,8
1881,Herschel,M,8
1881,Isadore,M,8
1881,Jesus,M,8
1881,Kelly,M,8
1881,Knox,M,8
1881,Larry,M,8
1881,Lindsay,M,8
1881,Llewellyn,M,8
1881,Lue,M,8
1881,Manning,M,8
1881,Marcellus,M,8
1881,Mervin,M,8
1881,Minnie,M,8
1881,Odie,M,8
1881,Ola,M,8
1881,Palmer,M,8
1881,Reed,M,8
1881,Reese,M,8
1881,Sampson,M,8
1881,Samual,M,8
1881,Sanders,M,8
1881,Squire,M,8
1881,Sterling,M,8
1881,Sumner,M,8
1881,Theo,M,8
1881,Thos,M,8
1881,Todd,M,8
1881,Tommy,M,8
1881,Unknown,M,8
1881,Watt,M,8
1881,Wendell,M,8
1881,Wirt,M,8
1881,Wong,M,8
1881,Woodie,M,8
1881,Addie,M,7
1881,Albion,M,7
1881,Alec,M,7
1881,Alice,M,7
1881,Alphonso,M,7
1881,Alvis,M,7
1881,Ammon,M,7
1881,Auther,M,7
1881,Ballard,M,7
1881,Barton,M,7
1881,Boss,M,7
1881,Burley,M,7
1881,Cas,M,7
1881,Cass,M,7
1881,Chalmer,M,7
1881,Chesley,M,7
1881,Cora,M,7
1881,Coy,M,7
1881,Denton,M,7
1881,Doss,M,7
1881,Edson,M,7
